son,parent
1137349,1101283
1063146,1157699
2489628,1455294
1266484,1228536
2169429,1271654
1156954,1082711
1221142,725279
1012271,725279
1019081,1001875
1042878,1003010
1154866,1262389
1183737,1111223
1603347,2237778
1106066,2438390
1852614,2471803
2083202,1013314
1204145,1262186
1269881,1269880
1147148,1163263
1945743,1180391
1945659,1180391
1231861,739122
1405914,1250339
1267528,1267526
1421909,1270425
1027390,1026014
2489567,1385866
1014805,1147921
1272298,2439903
27993,1228392
1251208,1229926
2008192,428266
2428316,1270425
1328521,1136665
1152296,738292
1202300,746260
1178201,746260
1442597,746260
1169639,746260
1877297,746260
1876799,746260
1378961,746260
1116476,746260
1526030,746260
1243595,746260
1335856,774494
1055862,1245265
1066301,1006323
1612089,2328147
1096432,1265725
1245847,1265725
1318811,1297248
1393004,2101940
1226422,1333828
1129523,1119668
1120259,1119668
1172848,1201212
1251947,746260
1094902,746260
1031751,725184
1185968,759295
1424792,1006931
2392533,1006931
1284309,1284308
1284590,1284587
2326537,1310525
2435998,1333415
2138624,2198148
1078506,736731
1310997,759295
1495798,1266621
1371135,733564
1073816,733564
2494377,756461
1059408,756461
1044886,756461
1669271,1265811
1440120,1266626
1220620,1273365
1043424,1095099
2095988,1127368
1311910,1200338
2193933,756461
1101862,756461
1887840,1266626
1344726,1271297
1069469,758436
1003625,798680
2321983,2352597
2489483,1075152
1271206,1337903
1558019,1352231
1081745,1184678
1055404,1184678
1757981,1228566
1321843,38153
2168509,1011367
2129827,1011367
1052563,1014222
1687314,1017302
1105217,1019354
1629449,1021406
1516681,1266343
1516673,1266343
1299818,1289650
1172370,1086351
2438865,1214421
1111477,1266468
1316304,1235302
1282084,723307
1294396,1256186
1121346,1262365
1184748,1163263
1246471,1163263
1293615,1165227
1945730,1180391
2065341,1180391
1241273,546128
1107569,725184
1791224,725184
1706085,1006931
2365812,1006931
1341338,1012326
2045634,1012326
1490362,1012888
1164661,1266621
1000229,1266621
1495751,1266621
2157273,2066142
1837577,1040914
760773,1266621
1194599,1054453
2001218,729460
2001214,729460
2277609,1242804
2449379,755967
2263261,756461
1178499,756461
1042253,756461
1838247,1264727
1155282,1019834
1669270,1265811
2468058,1266626
1126976,1266626
1141639,1272939
1003596,1031102
1316035,1145037
1232712,1243848
1166817,756461
1887857,1266626
1132471,1292299
2019453,796916
1560007,13831
1072392,19139
1809277,790456
1169319,798680
1315132,1263511
2350726,1265180
1011039,1265180
1272362,1037059
1241578,1156053
2496243,2439663
1102071,758436
1810078,38153
2488498,790244
1878858,1262143
1336262,1019399
1089787,1265665
1310895,1266616
1100325,1088044
1139667,1141184
1716008,38153
1190158,1109238
1097421,1109238
1680803,2312107
1335927,1021927
1509952,1074931
1151698,1156053
1657641,1629947
1044741,753367
2331603,785983
1406749,1011367
2376359,1011367
1107820,1088044
2477423,1141184
1125787,1141184
1026768,1142260
1253853,1142260
1219201,1205747
1036864,1205747
1578671,38153
1041015,1025499
1072497,1168363
2428449,2440820
1004573,724995
1031815,739122
1077282,1250339
1014507,1250339
1572511,1262085
1033542,1267526
1267532,1267526
2413104,1026014
2236413,1026014
2132042,1048358
2269818,1110363
2315377,1110363
2489531,1385866
2188969,1124397
1334195,1250339
1072170,722788
1269331,744681
1192506,746260
1459778,746260
1169121,746260
2411666,746260
1877449,746260
1877206,746260
1836803,746260
1326035,746260
1249505,746260
1272266,1251072
1160905,1006323
1761675,2328147
2121320,1042930
1198618,1119668
1252513,1122760
1053818,1178394
1359368,744681
1166885,1002227
1080291,725184
1056292,725184
1676604,759295
1429041,1006931
1804019,1006931
1240718,1265696
1289530,1266621
1077976,1105091
1124993,733564
2011105,756461
2408622,756461
1581453,756461
746854,756461
1480589,1246014
1256902,1246014
1466620,796916
1816641,798681
1224796,1019834
1198606,1271903
1274937,1274762
1225669,1031102
1271359,1058629
2478962,1128216
2198249,1133380
1348499,756461
2055546,756461
1102177,1031102
1356464,1271297
1527740,1031102
1527696,1031102
1188231,19139
1078964,758436
1004886,758436
1334852,798680
2042214,1249243
1033012,1278225
1261332,1228566
1112437,1228566
1263191,720941
797579,762487
1231789,777237
1073908,1011367
2304458,1011367
493364,1011367
1878851,1262143
1629477,1021406
1629473,1021406
1198112,1079127
2362167,2182122
737682,1139474
1832378,2247653
1309837,1178261
1013427,2433894
1731039,1265934
1316082,1266468
1108475,1242804
749125,1242804
1431890,756461
722714,756461
1040254,1009976
2249742,1265671
1861772,1265671
1102872,1031102
2273565,1145037
1336480,1228348
1096310,756461
1516715,756461
1318789,1031102
1451489,1271297
1104259,758436
1098466,1075152
2434647,2203441
1739400,38153
2337373,1011367
1429633,1266343
2412899,2137895
1071646,1088044
1117618,1141184
1106112,1142260
1204238,1109238
726155,38153
1011777,722788
1257428,722788
1309769,733490
1458428,746260
1458153,746260
1119556,746260
1097683,746260
1078334,746260
2495548,1005741
1632637,1013877
1973360,1264436
2010766,1069230
1205093,1333828
2396832,1338064
1100105,1119668
1326469,1155548
1277443,1201212
2498764,2498744
1211632,746260
1007376,13831
1898861,720934
1662898,798680
1025241,1265722
1317528,1278225
1157596,1075152
1092686,1075152
2026943,2449090
1186350,1075152
1326748,720941
1225238,1011367
1872588,1011367
1656806,1266343
1341510,1266616
2005901,1426129
1185226,760564
1405122,760564
1064051,787613
1002692,1000530
1000628,1003515
1763365,1253072
1065356,1008340
1088547,1015197
1013908,1279138
2494914,1304092
1222552,1075690
2491710,1127990
1139296,1127990
1563521,1140505
1829088,1262351
1981212,1262351
1950013,1262351
1829076,1262351
1829044,1262351
1126044,1262351
1049908,1262351
2441980,1304092
1739600,1145135
1098903,1145135
1201104,1238425
1888841,1250684
1593628,1019348
1137575,1265932
1850872,2081260
1283586,1281870
1028782,726116
1981637,1243450
1176176,1243948
1002636,1008748
1338069,1305469
1056522,1054823
2303837,1060096
1013394,1331937
1081852,1149632
1589756,1961054
1144109,746273
1116669,1256186
1796889,1265983
2269016,1059011
1026311,1842793
1352281,1106846
1183459,2383316
1113464,1163263
1043265,1163263
1945646,1180391
2056224,1180391
2494264,2494232
2494256,2494232
2494248,2494232
1105043,1256186
1272275,1280423
2006004,126659
1243671,285055
1991765,580573
1188463,774391
1211473,1250339
1278702,1278697
1488760,2079333
1452342,1337727
2269819,1110363
1360923,1110363
1142109,1124397
2482477,2439903
2428405,1000370
2022686,1136665
2495866,746260
2437832,746260
1459188,746260
1458148,746260
1167665,746260
2394295,746260
1015996,746260
1250858,746260
1162860,1006323
1192607,1265725
1037866,1265725
1014490,1265725
2436565,1111138
1114581,1119668
1098493,1119668
1144838,1158424
1014617,1265725
1071749,1330039
1033388,1330039
2306519,1330039
1116629,725184
1058023,731001
2129670,759295
2131400,1006931
792245,1016605
1018283,1266621
1227134,1282256
1685674,1040313
1076853,1052008
1337286,1304325
1115836,733564
1112267,733564
1145568,756461
2189900,756461
1094542,756461
2201531,1246014
1043341,1265687
722944,1266289
2415044,1266626
1406696,1266626
2304252,1266626
1065569,1029147
749015,1031102
1180243,1095099
2238549,2238550
1285631,2285076
2083295,756461
1887845,1266626
1092193,1271297
1250149,1271297
1275311,1273365
1096068,1031102
1688411,1266626
1112629,19139
1297771,748853
1198008,766656
2360567,766656
1243365,798680
1087824,1010408
2043398,1269994
1158848,1278225
1239631,1278225
2120373,2352597
1527271,1075152
2121622,38153
1956627,1011367
1064232,1011367
1740054,1266616
1250297,1266616
1130638,1271556
1062429,1277679
1153389,1141184
1087763,1121569
1078794,1163263
1044587,1163263
1945653,1180391
1025135,1180391
2065358,1180391
1262715,1230158
2022566,126659
1218654,724995
1045731,774391
1040142,774391
2494777,1246154
1647970,1250339
1175051,1250339
1094923,1250339
1292202,1250339
1009357,1251997
1124822,1016867
1016192,1267478
1117478,1267678
1075515,1023264
1005896,1270425
2138124,1026014
2104161,1026014
1274686,1274196
1072240,1110363
2277442,1136665
2277426,1136665
1335703,1110363
1070435,389211
1009028,738292
1105219,746260
1097310,746260
1247439,746260
1272501,1014829
1855700,1265781
1542596,1542586
2407743,1042930
1825052,1297248
1104538,1069230
1210247,746260
1105897,746260
1058936,1330039
1047607,1330039
1272746,725184
1049059,759295
2365811,1006931
1892747,1266621
1884539,2066142
1386147,1271649
1055087,1054453
2001213,729460
1480619,1246014
2138834,1000270
1258061,1000270
2053789,1004583
1094154,1019834
2265804,1265671
1669273,1265811
1195477,1029147
1119160,1031102
2131207,756461
1250230,1266626
1029440,1271297
2438803,796916
1527694,1031102
1200150,1271297
1126019,1271297
1560008,13831
1080496,1250227
1098254,1265722
1028504,1267463
1132890,1282286
1476081,1167548
1105096,1184678
1319064,1229501
1277183,1230943
1265747,1075152
1001366,791072
2460713,1007520
2481924,1255280
1206641,1019399
1113985,1019399
1194130,1266343
1126706,1266343
2132303,1266343
1015658,1266343
1167951,1266468
1330061,1271556
1591030,1279093
1174677,1332127
1337181,1337183
1075695,1142260
1064303,1142260
792381,1155327
2052143,1109238
1127962,753655
2451122,756388
1018743,1017408
2464179,1531062
2228021,1025246
2185412,1278931
1190553,1046730
1000287,1046730
1371056,1087400
28006,1663881
1088946,1201841
1192786,754906
2143891,754906
1154670,1262355
1335449,1281947
1051191,1281947
1040315,1281947
2327551,2489647
1157539,725279
1902302,784743
1270440,784743
779617,784743
2089357,1243450
2439487,1003010
1040068,1008748
1472619,2327425
1270105,2327425
1155861,1262389
1049444,1273382
1290497,1331937
2236904,1096441
1153013,1228178
1075064,1228178
1604849,2471803
773047,105184
1393071,748648
1514459,795004
1094889,1256186
2022824,1034826
1200464,1163263
1945728,1180391
1936106,1180391
1778288,1180391
1950481,2432791
2494238,2494232
1405881,1250339
2097059,1250339
2301233,1250339
2496009,1250612
2428319,1270425
2269825,1110363
1152044,1110363
1360925,1110363
1515124,1110363
1385867,1385866
1057929,1124397
2277435,1136665
2053198,1178299
1075947,1270425
2287478,1136665
2489137,733490
1112952,744681
2439993,746260
1662694,746260
1458978,746260
1877386,746260
1116659,746260
1098487,746260
1336080,746260
1303857,746260
1041140,746260
1039303,778088
1632638,1013877
1332144,1308006
1183574,1059842
1092111,1119668
1259128,1122760
1054857,1960910
1166635,746260
1110290,746260
1271575,746260
1055419,1330039
1041032,1330039
1036685,1330039
1091854,722948
1193055,725184
1184136,725184
1256431,725678
2071252,759295
1139760,773356
1148952,1249655
1215952,1006931
1342063,1266621
1273253,1268980
1100355,1035025
1051412,1035025
2447086,1336756
728186,729460
1097608,756461
1076237,1246014
1285027,1000270
1203399,1008594
2265801,1265671
1886871,1265671
1887887,1266626
2376339,1266626
1822890,1266626
1037824,1266626
1258594,1274762
1226726,1101856
2171000,2437257
1974949,756461
1124815,756461
1264985,1266626
2489812,1019348
1140867,1019348
2261399,2081260
1364716,1364714
2246043,1165397
1088032,1449461
1641105,1243450
1628306,1244048
1142313,1001875
1070592,1003010
2312719,1003010
1288871,1253524
1598542,1032408
1309548,1309310
1296031,1331937
1053886,1140487
1020953,2438390
1781929,2471803
1743347,1001875
1101890,768072
1958401,1266107
1074963,1284607
1077107,1095189
1282129,1123856
1945711,1180391
2494249,2494232
1101994,2494232
1447514,126659
2476476,741656
2280377,1250339
1405870,1250339
1103030,1250339
1334721,1250339
1048678,1023264
1472277,1026014
1286642,1286528
1103604,1333571
2493986,1334181
1515099,1110363
1515079,1110363
1362181,1227998
1300476,1228392
2306285,1228392
2495967,1229926
1177133,722788
2489921,746260
1458627,746260
1877150,746260
1118909,746260
1074716,746260
1061875,746260
1279149,746260
1003051,774494
1005412,1245265
1052667,1006323
1029980,1256228
1027711,1013877
1258505,1059842
1225928,1333828
1120793,1119668
1098492,1119668
1751009,2498744
1071724,744681
1271303,746260
1012985,725184
1955690,759295
1022390,759295
1752849,1006931
1064126,1006931
2313478,1006931
1089379,1266621
1406878,1279534
1373784,1082860
1495754,1266621
1272379,1239054
1197798,733564
1263476,756461
2376344,1266626
2304161,1266626
1273861,1273365
2394664,1029147
1248393,1361964
1313974,1117498
1361711,1456091
1451519,1271297
1110787,1031102
782152,720934
1451746,783382
1245177,798680
1315133,1263511
2120372,2352597
1024631,1134278
1091917,1184678
1970981,2449090
2394696,1075152
1183920,1251039
1025635,1011367
1124455,1262143
1100125,1018338
1129607,1265656
1191881,1283205
2477428,1141184
1604658,1186103
2362255,1186103
1870890,38153
1250899,38153
1209818,181935
1867875,728327
1847250,758749
1765485,1765473
1126514,1250097
1283885,1280447
1149923,1033300
1376529,1290790
1833706,1290790
1961516,1149831
1283152,725363
1663485,1081583
1878673,1081583
2237991,1081583
2108672,1081583
2359269,1235302
1218978,1256186
1033938,1284607
1149301,1034826
1279530,1035280
2019324,1842793
1103312,1163263
1087129,1163263
1065300,1163263
1093887,1180391
2136492,1180391
1953261,1214758
1227913,1227941
1071359,1227941
1126096,1256186
1206698,1256186
1010637,1163263
2204599,739122
2112161,739122
1365749,1250339
1253731,1023264
1211176,1064538
2269827,1110363
1072239,1110363
1091988,1124397
1283045,389211
1190013,722788
1174423,742344
2110515,742344
2446494,746260
1211778,746260
1458369,746260
1458193,746260
1877328,746260
1378964,746260
1586259,746260
1334889,1245891
1215348,1251216
1160135,1006323
1082563,1006323
1218822,1256228
1226311,1265725
1618979,1042930
1256859,1122760
1008234,1135751
1057931,744681
1507184,744681
1166275,746260
1095678,746260
1032224,746260
1013868,1330039
1279622,145557
1274996,546128
1240928,722948
1112585,725184
2229863,759295
2457116,1249655
2343534,1249655
1251456,1253014
1072408,1006931
1008334,1006931
